"","SRR25445875","SRR25445876","SRR25445877","SRR25445878","SRR25445879","SRR25445880"
"MG1655-lcl-NC-000913.3-cds-NP-415055.1-512",0.249289689891916,0.430817380430484,0.0267363079393733,0.0353305631833968,0.600459030956903,0.117088680492
"MG1655-lcl-NC-000913.3-cds-NP-415056.1-513",0.249289689891916,0.102288422666795,0,0,0.524797250615599,0
"MG1655-lcl-NC-000913.3-cds-NP-415057.1-514",0.249289689891916,0,0.0398410924268057,0.0353305631833968,0,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415058.1-515",0.881934630630464,0.875526177257417,1.04471603854794,1.2628061581397,0.0748844100216781,1.66723573615113
"MG1655-lcl-NC-000913.3-cds-NP-415059.1-516",0.821545487377688,1.0018247702185,0.821344992793466,0.307206007503028,1.19174652332955,1.50876292050033
"MG1655-lcl-NC-000913.3-cds-NP-415060.1-517",0,0.195078033017571,0.0527763606177154,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415061.2-518",0.132392981761919,0.102288422666795,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415062.1-519",0.688585740517283,0.829614548493297,0.250383365677266,0.913257046954702,0.481040342529436,0.999737450534925
"MG1655-lcl-NC-000913.3-cds-NP-415063.4-520",0,0.102288422666795,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415064.1-521",0,0,0,0,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415065.1-522",0.132392981761919,0.195078033017571,0,0,0.00431067155089549,0
"MG1655-lcl-NC-000913.3-cds-NP-415066.2-523",0,0.102288422666795,0,0.0178213045639973,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415067.1-524",0,0,0.0134575050787267,0,0.00107941119106865,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415068.1-525",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415069.1-526",0.757273774929704,0.195078033017571,0.239779835705156,0.118553726131508,1.71555035895767,0.0118733779442293
"MG1655-lcl-NC-000913.3-cds-b0542-527",0,0,0,0.0353305631833968,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415075.1-530",0.132392981761919,0,0,0.0694553570440197,0,0
"MG1655-lcl-NC-000913.3-cds-YP-009518754.1-531",0,0.102288422666795,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415076.1-532",0.132392981761919,0.102288422666795,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415077.1-533",0,0,0,0,0,0.899988440079713
"MG1655-lcl-NC-000913.3-cds-NP-415078.1-534",0,0.279984071370135,0.0134575050787267,0.0694553570440197,0.569167575531013,3.24883125876522
"MG1655-lcl-NC-000913.3-cds-YP-001165308.1-535",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415079.1-536",0.132392981761919,0.102288422666795,0,0,0,0.0421001469663447
"MG1655-lcl-NC-000913.3-cds-NP-415080.1-537",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415081.1-538",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415082.1-539",0.132392981761919,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-YP-588439.1-540",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415083.1-541",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-b0553-542",3.65098450416138,3.41098902474342,3.63867774694705,3.82800227862748,2.60667062867462,3.38782343926847
"MG1655-lcl-NC-000913.3-cds-NP-415086.1-544",0,0,0,0,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415087.1-545",0,0,0.0527763606177154,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415088.1-546",0.132392981761919,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-YP-588440.1-547",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415089.1-548",0.614829388018621,0.102288422666795,0.138920817947536,0.252855215724728,0.646765446019585,0.235198634316602
"MG1655-lcl-NC-000913.3-cds-NP-415090.2-549",0.132392981761919,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415091.1-550",0,0.195078033017571,0,0,0.00107941119106865,0.048947689363765
"MG1655-lcl-NC-000913.3-cds-YP-001165309.1-551",0,0,0,0,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415092.1-552",0.132764922553234,0,0,0,0.312763352011993,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-YP-009518755.1-553",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-YP-009518756.1-554",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415096.1-555",0,0,0,0.0178213045639973,0.0818744350986967,0
"MG1655-lcl-NC-000913.3-cds-NP-415097.1-556",1.22567548318898,1.36302026634118,1.19899669196561,1.35040476544435,0.00323474446338114,0.758323263568808
"MG1655-lcl-NC-000913.3-cds-NP-415098.1-557",0,0.279984071370135,0,0,0,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415099.1-558",0.132392981761919,0.195078033017571,0.115055928348772,0.118553726131508,0.586138388443496,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415100.1-559",0.881934630630464,0.621448848126377,0.21822939075031,0.224530366800932,0.00107941119106865,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415101.1-560",0,0,0.239779835705156,0.0860907730498448,0.880718311783301,1.82885588008255
"MG1655-lcl-NC-000913.3-cds-NP-415102.1-561",0,0.102288422666795,0.102906453994595,0,0,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415103.1-562",0.249289689891916,0.102288422666795,0.0906075525925836,0,0,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415104.1-563",0.249289689891916,0.102288422666795,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415105.1-564",0,0,0.0398410924268057,0.0353305631833968,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415106.1-565",0.249289689891916,0.102288422666795,0.078155502702219,0.0178213045639973,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415107.1-566",0.535196747074363,0.430817380430484,0.0267363079393733,0.10245397422213,0.00107941119106865,0.00714093054072899
"MG1655-lcl-NC-000913.3-cds-NP-415108.1-567",0.249289689891916,0.102288422666795,0.0267363079393733,0.0353305631833968,1.06869908949541,0.23708501766342
"MG1655-lcl-NC-000913.3-cds-NP-415109.1-568",0.688585740517283,0.358241870071422,0.727707398994579,0.510004631650617,0.988406934719173,1.19115721272082
"MG1655-lcl-NC-000913.3-cds-NP-415110.1-569",0.535196747074363,0.677691459160055,0.638795889793753,0.582866954607531,0.0808788465684334,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415111.1-570",0.881934630630464,0.102288422666795,0.162229424439994,0.696610619823966,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415112.1-571",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415113.1-572",0.881934630630464,0.430817380430484,0.162229424439994,0.118553726131508,0.00215765850980184,0
"MG1655-lcl-NC-000913.3-cds-YP-025295.1-573",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415115.2-575",0,0.102288422666795,0,0.714370852074622,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415116.1-576",0.249289689891916,0.279984071370135,0.0398410924268057,0.0353305631833968,0.00107941119106865,0.00714093054072899
"MG1655-lcl-NC-000913.3-cds-NP-415117.2-577",0.132392981761919,0.195078033017571,0,0,0.00107941119106865,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-YP-588441.1-578",0,0.102288422666795,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415118.1-579",0.35394057747873,0.4984802160794,0.162229424439994,0,0.00323474446338114,0.00950995374717008
"MG1655-lcl-NC-000913.3-cds-NP-415119.1-580",0,0.102288422666795,0,0,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415120.1-581",0,0.195078033017571,0,0,0,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415121.1-582",0,0.195078033017571,0,0,1.12530237507396,0.266793016448229
"MG1655-lcl-NC-000913.3-cds-NP-415122.1-583",0.44866977770626,0,0,0,0,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415123.1-584",0,0.102288422666795,0,0,0,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415124.1-585",0.132392981761919,0.195078033017571,0,0.0178213045639973,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415125.1-586",0.132392981761919,0,0,0,0.00107941119106865,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415126.1-587",0.249289689891916,0.279984071370135,0,0.477075907443048,0.00215765850980184,0.888265149327914
"MG1655-lcl-NC-000913.3-cds-NP-415127.1-588",0,0,0,0,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415128.1-589",0,0.102288422666795,0,0.118553726131508,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415129.1-590",0.249289689891916,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415130.1-591",1.22567548318898,1.24621787677772,1.06826769560081,1.07907384004541,1.97875414081811,1.86576300712002
"MG1655-lcl-NC-000913.3-cds-YP-588442.1-592",0,0,0.0267363079393733,0,0.00753152448727796,0
"MG1655-lcl-NC-000913.3-cds-NP-415132.1-593",0.132392981761919,0.102288422666795,0.740710714010751,0.0525385157459276,0.899344696549874,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415133.1-594",0.249289689891916,0.430817380430484,0.0134575050787267,0.0525385157459276,0.466244498023665,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415134.1-595",0,0.102288422666795,0,0.10245397422213,0.876681401998344,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415135.1-596",0.249289689891916,0,0,0,0.2912044448901,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415136.1-597",0,0.195078033017571,0,0,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415137.2-598",0.35394057747873,0.279984071370135,0.406326870214307,0.81477774265126,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415138.1-599",3.5785896753784,3.57157665811283,3.65632852973966,3.66616973626518,2.38033334180025,2.33188400554787
"MG1655-lcl-NC-000913.3-cds-NP-415139.2-600",1.37944437472835,1.62781023633318,1.42799775435225,1.26787937281481,0.962346096862428,1.20985451971759
"MG1655-lcl-NC-000913.3-cds-NP-415140.1-601",0.35394057747873,0.4984802160794,0.572256977640258,0.499148423736538,0.623880250053483,0.104257438900028
"MG1655-lcl-NC-000913.3-cds-NP-415141.1-602",0.614829388018621,0.358241870071422,0,0,0.00645905908383046,0.679176802304398
"MG1655-lcl-NC-000913.3-cds-YP-009518757.1-603",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415143.1-604",0.249289689891916,0.102288422666795,0.078155502702219,0.118553726131508,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415144.1-605",0.938883683630707,0.875526177257417,0.360154496419942,0.238793075043825,0.82218788691705,0.939970346665609
"MG1655-lcl-NC-000913.3-cds-NP-415145.1-606",0,0,0,0,0.00431067155089549,0.967580772670959
"MG1655-lcl-NC-000913.3-cds-NP-415146.1-607",0.132392981761919,0,0,0,0.00215765850980184,0
"MG1655-lcl-NC-000913.3-cds-NP-415147.1-608",0,0,0,0,0,0.00714093054072899
"MG1655-lcl-NC-000913.3-cds-NP-415148.1-609",0.249289689891916,0.102288422666795,0,0,0,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415149.4-610",0,0,0,0,0.00107941119106865,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415150.1-611",0.132392981761919,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415151.4-612",0.249289689891916,0,0,0,0.0255896298182407,0
"MG1655-lcl-NC-000913.3-cds-NP-415152.1-613",0.249289689891916,0.102288422666795,0.162229424439994,0.195379774952292,0.0107420368266542,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415153.1-614",0,0.195078033017571,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415154.1-615",1.57319598380791,1.85397429491552,1.68197327727475,1.65699458664643,0.247483657604652,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415155.1-616",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415156.1-617",0.938883683630707,1.07795111612231,1.01570174030891,1.27292697984123,2.09743371643835,0.807453609036909
"MG1655-lcl-NC-000913.3-cds-NP-415157.1-618",0.132392981761919,0.195078033017571,0.0527763606177154,0.0694553570440197,0.00107941119106865,0.761674790996045
"MG1655-lcl-NC-000913.3-cds-NP-415160.1-619",0.35394057747873,0.195078033017571,0.0527763606177154,0.149995886997289,0.00538544226337598,0
"MG1655-lcl-NC-000913.3-cds-NP-415161.1-620",1.30551263066631,0.781493182653503,0.879228471842112,1.23181419917043,1.52948948918876,1.56375810903688
"MG1655-lcl-NC-000913.3-cds-NP-415162.4-621",0.44866977770626,0,0,0,0.440855999438115,0
"MG1655-lcl-NC-000913.3-cds-NP-415163.2-622",0.535196747074363,0.102288422666795,0.0655464421059182,0.238793075043825,0.806883401463833,0.938102261130832
"MG1655-lcl-NC-000913.3-cds-NP-415164.1-623",0.132392981761919,0.4984802160794,0,0.0525385157459276,2.13529223537917,0.14226755956917
"MG1655-lcl-NC-000913.3-cds-NP-415165.1-624",0.821545487377688,0.919422132722718,0.797219694449091,0.454505177665437,2.23739283659001,1.89992808467765
"MG1655-lcl-NC-000913.3-cds-NP-415166.1-625",0.992763544883208,1.11394590343028,1.16154054821708,0.927582492614908,0.472997032288923,0.0328965361496838
"MG1655-lcl-NC-000913.3-cds-NP-415167.1-626",0.614829388018621,0.4984802160794,0.260875639478174,0.238793075043825,1.55216026396399,1.14129996599526
"MG1655-lcl-NC-000913.3-cds-NP-415168.1-627",0.35394057747873,0.358241870071422,0.185007091758408,0.118553726131508,0.701251412906089,1.93088796700315
"MG1655-lcl-NC-000913.3-cds-NP-415169.1-628",0,0.102288422666795,0.150643031048579,0.134398377659365,0.82455819535755,0.20452227027077
"MG1655-lcl-NC-000913.3-cds-NP-415170.4-629",0.132392981761919,0.56185350295817,0.102906453994595,0.118553726131508,0.766060023362543,1.30622535109494
"MG1655-lcl-NC-000913.3-cds-NP-415171.1-630",0.132392981761919,0.279984071370135,0.0267363079393733,0.0353305631833968,0.00107941119106865,0
"MG1655-lcl-NC-000913.3-cds-NP-415172.1-631",0.249289689891916,0.4984802160794,0.0906075525925836,0.149995886997289,0.00107941119106865,1.05945081991062
"MG1655-lcl-NC-000913.3-cds-NP-415173.1-632",0.35394057747873,0.621448848126377,0.250383365677266,0.118553726131508,0.0996275869244137,0.0647452678667205
"MG1655-lcl-NC-000913.3-cds-NP-415174.1-633",0.614829388018621,0,0.150643031048579,0.955632049115757,0.0107420368266542,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415175.1-634",2.20483333524292,2.10609505036013,2.16436575913991,2.05602174469385,3.04859640218045,2.81121489902134
"MG1655-lcl-NC-000913.3-cds-NP-415176.1-635",1.44828449007735,1.04061217088584,1.65903117690232,1.04803744192097,1.35285752154105,2.93647748825925
"MG1655-lcl-NC-000913.3-cds-NP-415177.4-636",0.132392981761919,0,0,0,1.00909240783002,0.770557667380854
"MG1655-lcl-NC-000913.3-cds-NP-415178.1-637",0.132392981761919,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415179.1-638",0,0.102288422666795,0,0,0.00107941119106865,0.933416722384721
"MG1655-lcl-NC-000913.3-cds-NP-415180.1-639",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415181.1-640",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415182.1-641",0.249289689891916,0.279984071370135,0.0267363079393733,0,0.00215765850980184,0
"MG1655-lcl-NC-000913.3-cds-NP-415183.1-642",0.249289689891916,0.195078033017571,0.185007091758408,0,0.656895357034357,0.00950995374717008
"MG1655-lcl-NC-000913.3-cds-NP-415184.1-643",0.881934630630464,0.56185350295817,1.29623264067066,1.30756434476754,1.63403236456026,1.88698112813208
"MG1655-lcl-NC-000913.3-cds-NP-415185.1-644",0,0.195078033017571,0.162229424439994,0.622236654722142,0.49627816625756,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415186.1-645",0,0,0,0.0525385157459276,0,0.42235004349128
"MG1655-lcl-NC-000913.3-cds-NP-415187.1-646",0.249289689891916,0.102288422666795,0.0398410924268057,0.0353305631833968,2.10179970879624,0.0189303195821433
"MG1655-lcl-NC-000913.3-cds-NP-415188.1-647",0.535196747074363,0.56185350295817,0.397261372919093,1.08516718055707,2.45008578142567,1.87349752441166
"MG1655-lcl-NC-000913.3-cds-NP-415190.1-649",0.132392981761919,0.4984802160794,0.369561098232282,0.371236805949458,2.10811640768072,0.0282627696789772
"MG1655-lcl-NC-000913.3-cds-NP-415191.1-650",1.41445668565747,1.21475370213567,1.41820364774519,1.36428654444809,1.45166575235633,2.51861841684991
"MG1655-lcl-NC-000913.3-cds-NP-415192.1-651",0.688585740517283,1.0018247702185,0.995880379630562,0.822707111687466,1.06535514047643,1.43986873978253
"MG1655-lcl-NC-000913.3-cds-NP-415193.2-652",1.18323203627953,1.24621787677772,0.424214978862577,0.678529249645773,1.96006744765737,2.37078689184822
"MG1655-lcl-NC-000913.3-cds-NP-415194.1-653",0.35394057747873,0.358241870071422,0.229062664814115,0.252855215724728,1.80718185367541,2.21304531694383
"MG1655-lcl-NC-000913.3-cds-NP-415195.1-654",1.26639059168065,0.875526177257417,0.734230192128936,0.714370852074622,1.39307707737429,0.66453552206649
"MG1655-lcl-NC-000913.3-cds-NP-415200.1-655",0.992763544883208,0.430817380430484,0.694439545391336,0.358754446613533,1.39495253116412,0.0282627696789772
"MG1655-lcl-NC-000913.3-cds-NP-415201.1-656",0.757273774929704,0.56185350295817,0.549055713605973,0.383565274932,0.981145708665719,0.00950995374717008
"MG1655-lcl-NC-000913.3-cds-NP-415202.1-657",1.13890698651174,0.56185350295817,0.701182245522278,0.641355118857544,1.00039302541303,0.836848499071656
"MG1655-lcl-NC-000913.3-cds-NP-415203.1-658",1.26639059168065,1.18226728202756,1.25073735735839,1.05432226074958,0.848419745708705,1.67621400818241
"MG1655-lcl-NC-000913.3-cds-NP-415204.1-659",0.821545487377688,1.51604902895917,1.60335951791475,1.92597312234852,0.00107941119106865,0.700744465938524
"MG1655-lcl-NC-000913.3-cds-NP-415205.1-660",2.33628594411416,2.29650079310326,1.99527566133429,2.13984243303479,2.09238248304379,1.56575649590515
"MG1655-lcl-NC-000913.3-cds-NP-415206.1-661",1.54340021922458,1.4675955721356,1.11820792090506,1.36428654444809,1.92681575034136,1.39943854550295
"MG1655-lcl-NC-000913.3-cds-NP-415207.1-662",0.44866977770626,0.195078033017571,0.0655464421059182,0.0525385157459276,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415208.1-663",0,0.102288422666795,0,0,0.835858117175129,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415209.1-664",0.35394057747873,0.358241870071422,0.350658569539694,0.44302585363849,1.3868899893688,1.9298481470423
"MG1655-lcl-NC-000913.3-cds-YP-001491546.1-665",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415210.1-666",1.18323203627953,0.730938566397735,0.923237771520873,0.641355118857544,1.41640217592666,1.1757960972338
"MG1655-lcl-NC-000913.3-cds-NP-415211.2-667",0,0.102288422666795,0,0,1.94489341975409,0.0165835347370395
"MG1655-lcl-NC-000913.3-cds-NP-415212.1-668",0.44866977770626,0,0.0398410924268057,0.210061286741596,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415213.1-669",0.938883683630707,0.875526177257417,0.271258967568708,0.280399817244908,0.807365229079959,0.56375513799573
"MG1655-lcl-NC-000913.3-cds-NP-415214.1-670",1.68422290373629,1.44245902115896,1.84443836327402,1.71688991708567,1.81618070046533,1.84710306943088
"MG1655-lcl-NC-000913.3-cds-NP-415215.1-671",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415219.1-672",0,0,0.0527763606177154,0,0.300043882946788,0.00714093054072899
"MG1655-lcl-NC-000913.3-cds-NP-415220.1-673",0.249289689891916,0.279984071370135,0,0.0353305631833968,0.00107941119106865,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-YP-010051176.1-674",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415222.1-675",0.249289689891916,0,0,0,1.09360943110537,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415223.1-676",1.09252573314569,0.621448848126377,0.707879785976375,1.05432226074958,0.824084582925351,0.0118733779442293
"MG1655-lcl-NC-000913.3-cds-NP-415224.1-677",0,0.195078033017571,0.0527763606177154,0.195379774952292,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415225.1-678",0.132392981761919,0.56185350295817,0.0655464421059182,0.238793075043825,0.353018611689585,0.00714093054072899
"MG1655-lcl-NC-000913.3-cds-NP-415226.1-679",0.132392981761919,0.358241870071422,0,0.10245397422213,0.916335377828022,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-YP-588443.1-680",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415228.1-681",0.132392981761919,0.102288422666795,0.127059563078248,0.252855215724728,0.959040214605737,0.615414378838673
"MG1655-lcl-NC-000913.3-cds-NP-415229.1-682",0.265919724251007,0.287202679601712,0.130822946267425,0.0556897824364684,0.442832596678073,0.00328640058670788
"MG1655-lcl-NC-000913.3-cds-NP-415230.1-683",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415232.1-684",0,0,0,0.0353305631833968,0,0
"MG1655-lcl-NC-000913.3-cds-YP-009518758.1-685",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415234.1-686",0.132392981761919,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415235.1-687",0.249289689891916,0,0.31174659873948,0.407775399927666,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415236.1-688",0.132392981761919,0.195078033017571,0.0906075525925836,0.210061286741596,0.302441139525044,0.616704509993005
"MG1655-lcl-NC-000913.3-cds-NP-415237.1-689",0.132392981761919,0.102288422666795,0.0527763606177154,0.0860907730498448,0,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415238.1-690",1.30551263066631,1.04061217088584,1.09127741124859,0.81477774265126,1.0518663899285,0.55830267401321
"MG1655-lcl-NC-000913.3-cds-NP-415239.1-691",0.35394057747873,0.4984802160794,0.492729583024301,0.86143738978045,0.633670523785921,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415240.1-692",0.938883683630707,1.27672218186777,0.594932126494152,0.641355118857544,0.15847193582366,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415241.1-693",0.757273774929704,0.358241870071422,0.207277470358314,0.383565274932,0.574653951993416,1.10160959510336
"MG1655-lcl-NC-000913.3-cds-NP-415242.1-694",0.249289689891916,0.102288422666795,0.078155502702219,0.149995886997289,0.572828502278447,0.318487326180277
"MG1655-lcl-NC-000913.3-cds-NP-415243.4-695",0.249289689891916,0.102288422666795,0.680816200986068,0.180479500621769,0.00215765850980184,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415244.4-696",0,0,0.0134575050787267,0,0.00215765850980184,0
"MG1655-lcl-NC-000913.3-cds-NP-415245.1-697",0,0,0,0.0525385157459276,0.00323474446338114,0
"MG1655-lcl-NC-000913.3-cds-NP-415246.2-698",0.249289689891916,0.358241870071422,0,0.0178213045639973,0.401160685359793,0.00714093054072899
"MG1655-lcl-NC-000913.3-cds-NP-415247.1-699",0,0,0,0.0178213045639973,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415248.1-700",3.15128116370208,3.04094646932715,3.14089885138019,3.01649207463699,2.78460097905065,3.2015497238565
"MG1655-lcl-NC-000913.3-cds-YP-010051177.1-701",0,0,0,0,0,0
"MG1655-lcl-NC-000913.3-cds-YP-009518759.1-702",0.249289689891916,0,0,0,1.02588029250007,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415249.1-703",0.688585740517283,0.430817380430484,0.509149086423512,0.541883532493068,2.53328523785674,2.28680584533219
"MG1655-lcl-NC-000913.3-cds-NP-415250.1-704",0.614829388018621,0.56185350295817,0.127059563078248,0.10245397422213,1.91399593667853,2.08292741969467
"MG1655-lcl-NC-000913.3-cds-NP-415251.1-705",1.68422290373629,2.0659745659499,1.76881472182754,2.01612103413772,3.40285193448113,3.47782554302587
"MG1655-lcl-NC-000913.3-cds-NP-415252.1-706",1.04388818523578,0.621448848126377,0.701182245522278,0.531369747348459,1.26325228384971,0.480150691582951
"MG1655-lcl-NC-000913.3-cds-NP-415254.1-707",2.23557457892847,1.96558195551816,1.92269830661123,1.94157349083541,3.45416511964162,2.99086072393823
"MG1655-lcl-NC-000913.3-cds-NP-415255.1-708",2.14036172380792,2.13197480453818,2.10343083962102,2.36610666208046,2.05863684254411,1.85647656180334
"MG1655-lcl-NC-000913.3-cds-NP-415256.1-709",1.78414546869539,1.8369626844971,1.78030093925532,2.08101656461283,2.46983188899483,2.41380554433134
"MG1655-lcl-NC-000913.3-cds-NP-415257.1-710",1.04388818523578,1.39020708243973,1.21921499497883,1.08516718055707,1.67774227255757,1.27867567221978
"MG1655-lcl-NC-000913.3-cds-NP-415258.1-711",0.249289689891916,0.102288422666795,0.0527763606177154,0.520744246935444,0.524797250615599,0
"MG1655-lcl-NC-000913.3-cds-NP-415259.1-712",0.35394057747873,0.358241870071422,0.0398410924268057,0.0525385157459276,0.00431067155089549,0.00476628173351919
"MG1655-lcl-NC-000913.3-cds-NP-415260.1-713",0.535196747074363,0.56185350295817,0.0527763606177154,0.0694553570440197,0.503484549568446,0.00238598054426708
"MG1655-lcl-NC-000913.3-cds-NP-415261.2-714",4.16538479639167,4.18718431722962,4.16395651694688,4.0767393153707,4.26500179785493,4.35320020476902
"MG1655-lcl-NC-000913.3-cds-NP-415262.1-715",4.12502639260367,4.22569474782766,4.30332069290043,4.25785974042927,3.53349075682297,3.19609035162009
"MG1655-lcl-NC-000913.3-cds-YP-588444.1-716",0.249289689891916,0.430817380430484,0.34107160485313,0.134398377659365,0.315918100182046,0.00950995374717008
"MG1655-lcl-NC-000913.3-cds-NP-415263.1-717",0.44866977770626,0.195078033017571,0.350658569539694,0.669364467097717,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415264.1-718",0.132392981761919,0,0,0.0860907730498448,0.00323474446338114,0
"MG1655-lcl-NC-000913.3-cds-NP-415265.1-719",0.688585740517283,0.358241870071422,0.115055928348772,0.0525385157459276,1.26447293828967,0.819104862616887
"MG1655-lcl-NC-000913.3-cds-NP-415266.1-720",0.249289689891916,0.4984802160794,0.102906453994595,0.149995886997289,0,0
"MG1655-lcl-NC-000913.3-cds-NP-415267.1-721",1.04388818523578,0.919422132722718,1.50608702103095,1.15553036020378,0.932617280700291,2.41551399180674
"MG1655-lcl-NC-000913.3-cds-NP-415268.1-722",2.68029913404163,2.46557866426895,2.46333673651458,2.78130347697268,2.31882734978174,1.68378266802229
"MG1655-lcl-NC-000913.3-cds-NP-415269.1-723",1.99742556190288,1.8871531968923,1.98416050641731,1.87490241716079,0.861738389261748,1.65270069622626
"MG1655-lcl-NC-000913.3-cds-NP-415270.1-724",1.30551263066631,0.621448848126377,0.707879785976375,0.44302585363849,0.643365876609461,0.733396045396833
